time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_AAy_L1,exp_AAy_R1,exp_AAy_L2,exp_AAy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2,exp_Y_L1,exp_Y_R1,exp_Y_L2,exp_Y_R2,exp_Z_L1,exp_Z_R1,exp_Z_L2,exp_Z_R2,exp_Fx_L1,exp_Fx_R1,exp_Fx_L2,exp_Fx_R2,exp_Fy_L1,exp_Fy_R1,exp_Fy_L2,exp_Fy_R2,exp_My_US_L1,exp_My_US_R1,exp_My_US_L2,exp_My_US_R2,exp_Jnc_L1,exp_Jnc_R1,exp_Jnc_L2,exp_Jnc_R2,exp_JncR_L1,exp_JncR_R1,exp_JncR_L2,exp_JncR_R2,exp_Fs_L1,exp_Fs_R1,exp_Fs_L2,exp_Fs_R2,exp_Fd_L1,exp_Fd_R1,exp_Fd_L2,exp_Fd_R2,exp_FsExt_L1,exp_FsExt_R1,exp_FsExt_L2,exp_FsExt_R2,exp_CmpJStL1,exp_CmpJStR1,exp_CmpJStL2,exp_CmpJStR2,exp_CmpRStL1,exp_CmpRStR1,exp_CmpRStL2,exp_CmpRStR2,exp_Kappa_L1i,exp_Kappa_R1i,exp_Kappa_L2i,exp_Kappa_R2i,exp_Alpha_L1i,exp_Alpha_R1i,exp_Alpha_L2i,exp_Alpha_R2i,exp_CmpT_L1i,exp_CmpT_R1i,exp_CmpT_L2i,exp_CmpT_R2i,exp_RRE_L1i,exp_RRE_R1i,exp_RRE_L2i,exp_RRE_R2i,exp_Zgnd_L1i,exp_Zgnd_R1i,exp_Zgnd_L2i,exp_Zgnd_R2i,exp_MuX_L1i,exp_MuX_R1i,exp_MuX_L2i,exp_MuX_R2i,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_Yo,exp_Zo,exp_Yaw,exp_Ax,exp_Ay,exp_Az,exp_Az_SM,exp_AVx,exp_AVy,exp_AVz,exp_Roll_Rd,exp_Sta_Road
0.37,0,0,0,0,0,0,0,0,26.3037617,26.7888025,26.566844,26.4941728,2.41109885,2.98992095,5.96999058,5.48584675,3666.34581,3181.9958,3396.22974,2817.56181,74.5203866,130.5875,59.7678003,62.9950334,0.00473668784,-0.120509458,0.200284619,0.101076173,100.289457,100.290846,98.3646322,98.3660074,0.62768895,-0.626980544,0.624791345,-0.628081383,0.246320963,0.248521347,0.24753834,0.25016583,-55.0788304,-49.7358219,-36.9541347,-28.6575754,-96.7872712,2.23748765,45.4658987,23.8882414,0,0,0,0,29.0522514,31.998896,35.0718185,38.4461735,-34.2140956,-47.0424481,-8.76488986,-16.8140733,4471.2232,3917.62499,3308.11275,2842.3721,-206.233803,-284.741069,-147.217111,-280.222582,0,0,0,0,29.0522514,31.998896,35.0718185,38.4461735,29.0522514,31.998896,35.0718185,38.4461735,-0.0256865207,-0.00405271341,-0.0232575849,-0.0258867961,0.649590049,0.745731826,0.745522204,0.874815502,16.6652082,14.4636173,15.4374079,12.8070992,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.290619,2.6971638,0.0341598034,-0.14326836,0.00033193808,-0.046093718,0.0612339748,-0.0127734931,-0.00189083587,-0.020612673,-0.0216817511,0.957450962,0.130780466,-0.045770973,0.0341596966,100.290619
0.3705,0,0,0,0,0,0,0,0,26.3159485,26.8031897,26.5960121,26.5211276,2.68758487,3.029216,6.23534538,5.79138113,3664.75608,3184.1369,3391.34829,2815.90888,74.5069883,130.569191,59.7635777,62.9869966,0.00478448571,-0.120586235,0.200638772,0.0999023368,100.289831,100.29122,98.3650065,98.3663811,0.627694154,-0.626980827,0.624795724,-0.628079016,0.24632819,0.248511673,0.247560505,0.250173391,-56.4992254,-49.9470698,-38.2007751,-30.1391243,-97.1657165,1.67394129,44.7988819,23.1959218,0,0,0,0,29.0351124,31.9754765,35.0674034,38.4377703,-34.3421647,-46.6360589,-8.89406959,-16.7969188,4470.4193,3917.07574,3305.60471,2840.40676,-207.017201,-282.260435,-149.359195,-279.939046,0,0,0,0,29.0351124,31.9754765,35.0674034,38.4377703,29.0351124,31.9754765,35.0674034,38.4377703,-0.0251378696,-0.00339875702,-0.0221307129,-0.0247061322,0.669184455,0.765728434,0.775156589,0.904454009,16.6579822,14.4733496,15.4152195,12.7995858,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.290993,2.69693532,0.0346452204,-0.143202191,0.00033738601,-0.0460746692,0.061210128,-0.0131004035,-0.00206345928,-0.0210612744,-0.0221415806,0.983776767,0.133720544,-0.0497444447,0.0346451122,100.290993
0.371,0,0,0,0,0,0,0,0,26.3294408,26.8177469,26.6264172,26.5495088,2.95744144,3.06107929,6.48762131,6.08272176,3663.16566,3186.28179,3386.45553,2814.29194,74.4935398,130.551042,59.7592937,62.9789684,0.00482227534,-0.12065825,0.20097392,0.0987270402,100.290205,100.291593,98.3653807,98.3667548,0.627699434,-0.626981011,0.624800247,-0.628076514,0.24633542,0.248501982,0.247582721,0.25018079,-57.884037,-50.119371,-39.3763492,-31.5452643,-97.5582124,1.09606098,44.1109638,22.483072,0,0,0,0,29.0179093,31.9522601,35.0629241,38.4293761,-34.4704906,-46.2301372,-9.02195118,-16.7780118,4469.61239,3916.53126,3303.06504,2838.44907,-207.802227,-279.781758,-151.479257,-279.626551,0,0,0,0,29.0179093,31.9522601,35.0629241,38.4293761,29.0179093,31.9522601,35.0629241,38.4293761,-0.0245401472,-0.00273856883,-0.0209574937,-0.0234725921,0.688559843,0.785499269,0.804494754,0.933866696,16.650753,14.483099,15.3929797,12.7922361,263,263,263,263,-2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.291366,2.69670121,0.0351437547,-0.14313458,0.00034297055,-0.0460556973,0.0611843035,-0.0134107411,-0.00224131607,-0.0215077923,-0.0225993354,1.00989796,0.136541554,-0.0536872618,0.0351436451,100.291366
0.3715,0,0,0,0,0,0,0,0,26.3442058,26.8324386,26.6579956,26.5792472,3.22014215,3.08545581,6.72632443,6.35929141,3661.57486,3188.43031,3381.55206,2812.71106,74.4800411,130.533051,59.7549488,62.9709497,0.00485017857,-0.120725381,0.201289917,0.0975503349,100.290579,100.291967,98.3657549,98.3671284,0.627704792,-0.626981097,0.624804914,-0.628073876,0.246342651,0.248492274,0.247604985,0.250188025,-59.2304786,-50.2524163,-40.4783487,-32.8730634,-97.9645803,0.504025333,43.4023943,21.7498182,0,0,0,0,29.000642,31.9292465,35.0583811,38.4209919,-34.5990461,-45.8247168,-9.1485234,-16.7573497,4468.80247,3915.99154,3300.49431,2836.49919,-208.588714,-277.305294,-153.577139,-279.285055,0,0,0,0,29.000642,31.9292465,35.0583811,38.4209919,29.000642,31.9292465,35.0583811,38.4209919,-0.0238946947,-0.00207361866,-0.019740388,-0.0221888538,0.707712044,0.805040115,0.83353115,0.962988196,16.6435221,14.492865,15.3706912,12.7850503,263,263,263,263,2.77555756e-17,-0,-2.77555756e-17,-0,0.7,0.7,0.7,0.7,100.29174,2.69646177,0.0356553034,-0.143065587,0.000348690135,-0.0460368026,0.0611565167,-0.0137038676,-0.00242435332,-0.021952167,-0.0230549543,1.0358117,0.139241639,-0.0575988534,0.0356551923,100.29174
0.372,0,0,0,0,0,0,0,0,26.360208,26.8472287,26.6906812,26.6102709,3.47517658,3.10230711,6.95098951,6.62054418,3659.98399,3190.5823,3376.63845,2811.16626,74.4664922,130.515219,59.7505437,62.9629413,0.00486832469,-0.1207875,0.201586612,0.0963722591,100.290953,100.29234,98.3661291,98.3675019,0.627710224,-0.626981085,0.624809721,-0.628071106,0.246349882,0.248482551,0.247627295,0.250195097,-60.5358494,-50.3459838,-41.5044209,-34.1197588,-98.3846389,-0.101984213,42.6734501,20.9964296,0,0,0,0,28.9833103,31.9064355,35.0537752,38.4126183,-34.7278034,-45.4198311,-9.27377521,-16.7349296,4467.98953,3915.45657,3297.89308,2834.55728,-209.37649,-274.831299,-155.652683,-278.914511,0,0,0,0,28.9833103,31.9064355,35.0537752,38.4126183,28.9833103,31.9064355,35.0537752,38.4126183,-0.0232029511,-0.00140539071,-0.0184819471,-0.020857686,0.726636896,0.824346767,0.862260283,0.991812803,16.6362909,14.5026468,15.3483566,12.7780284,263,263,263,263,2.77555756e-17,-0,-0,-5.55111512e-17,0.7,0.7,0.7,0.7,100.292113,2.6962173,0.0361797619,-0.142995272,0.000354543177,-0.046017985,0.0611267833,-0.0139791805,-0.00261250278,-0.0223943404,-0.0235083748,1.06151517,0.141818873,-0.0614786704,0.0361796493,100.292113
0.3725,0,0,0,0,0,0,0,0,26.3774096,26.8620814,26.7244061,26.6425053,3.72201849,3.11161144,7.16118069,6.86596673,3658.39087,3192.7376,3371.71532,2809.65758,74.4528929,130.497545,59.7460791,62.954944,0.00487719413,-0.120844475,0.201863853,0.0951928438,100.291328,100.292714,98.3665033,98.3678754,0.627715731,-0.626980978,0.624814667,-0.628068204,0.246357122,0.248472813,0.247649647,0.250202006,-61.7974924,-50.3999398,-42.4523725,-35.2827602,-98.8184045,-0.721783424,41.9244112,20.2231561,0,0,0,0,28.9659142,31.8838268,35.049107,38.4042565,-34.8567347,-45.015513,-9.39769604,-16.7107494,4467.17357,3914.92634,3295.26194,2832.62351,-210.165384,-272.360026,-157.705741,-278.514887,0,0,0,0,28.9659142,31.8838268,35.049107,38.4042565,28.9659142,31.8838268,35.049107,38.4042565,-0.0224664377,-0.000735380204,-0.0171848081,-0.0194819584,0.745388228,0.84341504,0.890676758,1.0203349,16.6290494,14.5124436,15.3259787,12.7711708,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.292487,2.69596813,0.0367170244,-0.142923698,0.000360528059,-0.0459992449,0.0610951194,-0.0142361192,-0.00280570728,-0.0228344407,-0.0239595535,1.0870056,0.144271264,-0.0653261972,0.0367169102,100.292487
0.373,0,0,0,0,0,0,0,0,26.3957702,26.8769604,26.7591,26.6758738,3.96026277,3.1124713,7.35649379,7.09507978,3656.80077,3194.89603,3366.78325,2808.18506,74.4392431,130.480028,59.7415555,62.9469587,0.00487608837,-0.12089617,0.202121485,0.094012114,100.291702,100.293087,98.3668774,98.3682488,0.627721311,-0.626980775,0.624819752,-0.628065171,0.246364349,0.248463061,0.247672039,0.250208751,-63.0129898,-50.4095647,-43.3201748,-36.3596554,-99.2653525,-1.35518529,41.1555615,19.4302504,0,0,0,0,28.9484536,31.8614201,35.0443772,38.3959072,-34.9858541,-44.6117953,-9.52027536,-16.6848073,4466.35459,3914.40085,3292.60145,2830.69803,-210.955481,-269.891727,-159.736163,-278.086154,0,0,0,0,28.9484536,31.8614201,35.0443772,38.3959072,28.9484536,31.8614201,35.0443772,38.3959072,-0.0216868074,-6.50899507e-05,-0.0158516885,-0.018064635,0.763845904,0.862240716,0.918775243,1.04854894,16.6218217,14.5222547,15.3035602,12.7644775,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.29286,2.69571459,0.0372669835,-0.142850928,0.000366643139,-0.0459805822,0.0610615413,-0.0144738007,-0.00300388265,-0.0232720382,-0.0244084159,1.11228026,0.146596757,-0.0691409596,0.0372668677,100.29286
0.3735,0,0,0,0,0,0,0,0,26.4152478,26.8918234,26.794691,26.7102973,4.18942194,3.10052335,7.53655962,7.307443,3655.21151,3197.05741,3361.84286,2806.74874,74.4255428,130.46267,59.7369735,62.9389862,0.00486572314,-0.120942443,0.20235935,0.0928300994,100.292076,100.293461,98.3672515,98.3686221,0.627726963,-0.626980479,0.624824971,-0.62806201,0.246371571,0.248453295,0.247694468,0.250215333,-64.1798874,-50.3519828,-44.1059671,-37.3482156,-99.7254102,-2.001999,40.3671878,18.617938,0,0,0,0,28.9309284,31.8392152,35.0395864,38.3875712,-35.1150728,-44.2087109,-9.64150284,-16.6571005,4465.53257,3913.88009,3289.9122,2828.781,-211.746236,-267.426653,-161.743802,-277.62827,0,0,0,0,28.9309284,31.8392152,35.0395864,38.3875712,28.9309284,31.8392152,35.0395864,38.3875712,-0.0208657627,0.000603728775,-0.0144853827,-0.0166087932,0.782063929,0.880819487,0.946550408,1.07639005,16.6145978,14.5320791,15.2811039,12.7579488,263,263,263,263,-0,-0,2.77555756e-17,-0,0.7,0.7,0.7,0.7,100.293234,2.69545703,0.0378295308,-0.142777025,0.000372886746,-0.0459619971,0.0610260654,-0.0146900281,-0.00320697037,-0.0237072614,-0.0248548978,1.13733649,0.148793183,-0.0729224012,0.0378294133,100.293234
0.374,0,0,0,0,0,0,0,0,26.4357979,26.9065988,26.8311053,26.7456947,4.40904375,3.08938506,7.70101939,7.50263229,3653.62338,3199.22148,3356.89476,2805.34863,74.411792,130.445468,59.732334,62.9310274,0.00484619296,-0.120983136,0.202577284,0.0916467987,100.292449,100.293834,98.3676256,98.3689954,0.627732686,-0.626980091,0.624830325,-0.628058722,0.246378787,0.248443518,0.247716932,0.25022175,-65.2958794,-50.2985131,-44.8080614,-38.2464006,-100.198406,-2.66202543,39.5595807,17.786602,0,0,0,0,28.9133386,31.8172116,35.0347354,38.3792496,-35.2443857,-43.8062969,-9.7613629,-16.6276198,4464.70752,3913.36405,3287.19476,2826.87258,-212.537617,-264.965082,-163.728424,-277.141083,0,0,0,0,28.9133386,31.8172116,35.0347354,38.3792496,28.9133386,31.8172116,35.0347354,38.3792496,-0.0200051191,0.00126820915,-0.0130887679,-0.0151175609,0.800038755,0.899146169,0.973996401,1.10397078,16.607379,14.5419158,15.2586125,12.7515847,263,263,263,263,-0,-0,-0,-5.55111512e-17,0.7,0.7,0.7,0.7,100.293607,2.69519583,0.0384045561,-0.142702055,0.000379257187,-0.0459434896,0.0609887086,-0.0148896933,-0.00341488177,-0.0241400612,-0.0252988995,1.16217163,0.150857942,-0.0766696076,0.038404437,100.293607
0.3745,0,0,0,0,0,0,0,0,26.4573738,26.921323,26.8682676,26.7819831,4.61872614,3.06865286,7.84957784,7.68028574,3652.03666,3201.3883,3351.93955,2803.98479,74.3979907,130.428424,59.7276375,62.9230832,0.00481765893,-0.121018151,0.202775128,0.0904622094,100.292823,100.294207,98.3679997,98.3693686,0.627738479,-0.626979611,0.624835811,-0.628055308,0.246385997,0.248433728,0.247739427,0.250228004,-66.3587761,-50.1946318,-45.4249462,-39.0523617,-100.684146,-3.3350867,38.7330344,16.9363862,0,0,0,0,28.895684,31.795409,35.0298247,38.3709432,-35.3737514,-43.404576,-9.87986249,-16.596386,4463.87944,3912.85273,3284.44972,2824.97291,-213.329368,-262.507203,-165.690166,-276.62494,0,0,0,0,28.895684,31.795409,35.0298247,38.3709432,28.895684,31.795409,35.0298247,38.3709432,-0.0191067231,0.00192959991,-0.0116647346,-0.0135941055,0.817765151,0.917220525,1.00110965,1.13122802,16.6001666,14.551765,15.2360889,12.7453854,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.293981,2.69493126,0.0389919484,-0.142626083,0.000385752748,-0.0459250597,0.0609494882,-0.0150682937,-0.003627562,-0.0245703638,-0.0257404255,1.18678316,0.152789747,-0.0803831928,0.0389918276,100.293981
0.375,0,0,0,0,0,0,0,0,26.4799272,26.9359252,26.9061012,26.8190779,4.81807262,3.04051767,7.98195526,7.84006478,3650.45163,3203.55749,3346.97788,2802.65723,74.3841388,130.411537,59.7228846,62.9151542,0.00478028691,-0.121047304,0.202952739,0.0892763561,100.293197,100.29458,98.3683737,98.3697418,0.627744341,-0.626979041,0.624841428,-0.62805177,0.246393198,0.248423928,0.247761951,0.250234093,-67.3664993,-50.0518092,-45.9552857,-39.7644412,-101.182433,-4.02097399,37.8878785,16.0675743,0,0,0,0,28.8779648,31.7738072,35.0248551,38.3626528,-35.5031474,-43.0035819,-9.99698296,-16.5633857,4463.04833,3912.34612,3281.67765,2823.08215,-214.121351,-260.053273,-167.628742,-276.079622,0,0,0,0,28.8779648,31.7738072,35.0248551,38.3626528,28.8779648,31.7738072,35.0248551,38.3626528,-0.0181725469,0.00258505999,-0.0102162593,-0.012041736,0.835239601,0.935035192,1.02794625,1.15815588,16.592962,14.5616249,15.2135358,12.7393511,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.294354,2.69466372,0.0395915951,-0.142549177,0.000392371675,-0.0459067076,0.0609084208,-0.015226306,-0.0038449302,-0.0249981248,-0.0261793828,1.21116851,0.154585913,-0.084062309,0.0395914725,100.294354
0.3755,0,0,0,0,0,0,0,0,26.5034077,26.9503754,26.9445282,26.8568929,5.00671218,3.00506715,8.09790996,7.98167083,3648.86857,3205.72889,3342.01035,2801.366,74.3702363,130.394807,59.718076,62.9072415,0.00473424953,-0.121070455,0.203109929,0.0880892316,100.293571,100.294953,98.3687477,98.3701148,0.62775027,-0.626978383,0.624847173,-0.628048109,0.24640039,0.248414117,0.247784501,0.250240018,-68.3170932,-49.870488,-46.3979253,-40.381184,-101.693066,-4.71948785,37.0242766,15.1804319,0,0,0,0,28.8601809,31.7524056,35.0198274,38.3543793,-35.6325437,-42.6033462,-10.1127192,-16.5286228,4462.21418,3911.8442,3278.87914,2821.20045,-214.91338,-257.603534,-169.544088,-275.505198,0,0,0,0,28.8601809,31.7524056,35.0198274,38.3543793,28.8601809,31.7524056,35.0198274,38.3543793,-0.017204617,0.00323329287,-0.00874640814,-0.0104637895,0.852457973,0.952586828,1.05437797,1.18474939,16.5857662,14.571495,15.1909561,12.7334818,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.294727,2.69439358,0.0402033824,-0.142471405,0.000399112198,-0.0458884331,0.0608655238,-0.0153634271,-0.00406693148,-0.0254232877,-0.0266157263,1.2353252,0.15624425,-0.0877067018,0.0402032581,100.294727
0.376,0,0,0,0,0,0,0,0,26.5277634,26.964639,26.9834697,26.8953406,5.18429677,2.96239504,8.19723424,8.10484384,3647.28774,3207.90233,3337.0376,2800.11113,74.3562832,130.378232,59.7132124,62.8993458,0.00467972327,-0.121087452,0.203246551,0.0869008334,100.293945,100.295326,98.3691217,98.3704879,0.627756265,-0.626977637,0.624853044,-0.628044328,0.246407571,0.248404298,0.247807074,0.250245778,-69.2087248,-49.6511458,-46.7518973,-40.9013354,-102.215842,-5.43042529,36.1426554,14.2752262,0,0,0,0,28.8423323,31.731204,35.0147421,38.3461237,-35.7619108,-42.2038992,-10.2270626,-16.492098,4461.37699,3911.34697,3276.05475,2819.32794,-215.705272,-255.158221,-171.436082,-274.901679,0,0,0,0,28.8423323,31.731204,35.0147421,38.3461237,28.8423323,31.731204,35.0147421,38.3461237,-0.0162050299,0.00387282248,-0.00725823679,-0.00886366217,0.869416228,0.969871408,1.08046177,1.21100353,16.5785807,14.5813742,15.1683527,12.7277779,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.2951,2.6941212,0.0408271953,-0.142392837,0.000405972521,-0.0458702362,0.0608208148,-0.0154793857,-0.00429347954,-0.0258457964,-0.0270493936,1.2592508,0.157762475,-0.0913160685,0.0408270692,100.2951
0.3765,0,0,0,0,0,0,0,0,26.5529405,26.9786815,27.0228458,26.9343325,5.35046471,2.91261247,8.27975473,8.20936329,3645.70669,3210.07758,3332.06026,2798.89267,74.3422795,130.361814,59.7082945,62.8914681,0.00461726706,-0.121098143,0.203362442,0.0857111635,100.294319,100.295699,98.3694957,98.3708608,0.627762325,-0.626976805,0.62485904,-0.628040427,0.246414753,0.24839447,0.247829668,0.250251373,-70.0396286,-49.394352,-47.0164166,-41.3238449,-102.750775,-6.15358044,35.2432973,13.3521973,0,0,0,0,28.824419,31.7102019,35.0096,38.3378868,-35.8912192,-41.8052709,-10.3400062,-16.4538129,4460.53677,3910.85442,3273.20508,2817.46479,-216.496847,-252.717565,-173.30463,-274.269095,0,0,0,0,28.824419,31.7102019,35.0096,38.3378868,28.824419,31.7102019,35.0096,38.3378868,-0.0151759292,0.00450218747,-0.00575485743,-0.00724482003,0.886174166,0.98688494,1.10619301,1.23685461,16.5713941,14.5912617,15.1457285,12.7222394,263,263,263,263,2.77555756e-17,-0,-2.77555756e-17,-0,0.7,0.7,0.7,0.7,100.295473,2.69384696,0.0414629176,-0.142313542,0.000412950822,-0.0458521169,0.0607743112,-0.015573964,-0.00452451787,-0.0262657995,-0.0274803478,1.28294291,0.159138288,-0.0948901463,0.0414627897,100.295473
0.377,0,0,0,0,0,0,0,0,26.5788838,26.9924693,27.0625757,26.9737788,5.50499471,2.85584638,8.34533365,8.29504609,3644.13113,3212.25445,3327.07898,2797.71062,74.3282253,130.345551,59.7033229,62.883609,0.00454614165,-0.121102375,0.203457443,0.0845201929,100.294693,100.296072,98.3698696,98.3712337,0.627768449,-0.626975888,0.624865159,-0.62803641,0.24642191,0.248384636,0.247852278,0.250256804,-70.8083475,-49.100761,-47.1908858,-41.647869,-103.297291,-6.88874477,34.3265096,12.4117406,0,0,0,0,28.806441,31.6893989,35.0044017,38.3296695,-36.0204857,-41.407491,-10.4515428,-16.4137692,4459.69352,3910.36654,3270.33071,2815.61113,-217.288205,-250.281798,-175.14963,-273.607478,0,0,0,0,28.806441,31.6893989,35.0044017,38.3296695,28.806441,31.6893989,35.0044017,38.3296695,-0.0141195699,0.00511994586,-0.00423941355,-0.00561070376,0.902600132,1.0036234,1.13156709,1.26241542,16.5642324,14.6011566,15.1230863,12.7168665,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.295846,2.69357124,0.042110432,-0.142233594,0.000420045254,-0.0458340751,0.0607260307,-0.0156469747,-0.0047599403,-0.0266828354,-0.027908515,1.30639916,0.160369374,-0.0984287102,0.0421103022,100.295846
0.3775,0,0,0,0,0,0,0,0,26.6055371,27.0059695,27.1025783,27.0135893,5.64757012,2.79223978,8.39386854,8.36175035,3642.55858,3214.43272,3322.09441,2796.56504,74.3141206,130.329444,59.6982983,62.8757695,0.00446715786,-0.121099993,0.203531395,0.0833279154,100.295067,100.296445,98.3702435,98.3716065,0.627774635,-0.626974888,0.624871399,-0.628032276,0.246429052,0.248374794,0.247874903,0.250262069,-71.5133837,-48.7711113,-47.2748951,-41.8727688,-103.855304,-7.63570718,33.3926022,11.4540139,0,0,0,0,28.7883985,31.6687946,34.9991481,38.3214726,-36.1496126,-41.0105886,-10.5616666,-16.3719702,4458.84724,3909.88332,3267.43221,2813.7671,-218.078746,-247.851145,-176.971006,-272.916883,0,0,0,0,28.7883985,31.6687946,34.9991481,38.3214726,28.7883985,31.6687946,34.9991481,38.3214726,-0.0130382065,0.00572467791,-0.00271507275,-0.00396485285,0.918754024,1.02008292,1.15657959,1.28762249,16.5570845,14.6110578,15.1004291,12.7116593,263,263,263,263,-2.77555756e-17,-0,-0,-5.55111512e-17,0.7,0.7,0.7,0.7,100.296219,2.69329442,0.0427696198,-0.142153065,0.000427253948,-0.0458161107,0.0606759912,-0.0156982918,-0.00499968679,-0.027097053,-0.0283338265,1.32961729,0.161453437,-0.101931546,0.0427694882,100.296219
0.378,0,0,0,0,0,0,0,0,26.6328426,27.0191496,27.1427719,27.053673,5.77794294,2.72195106,8.42529232,8.4093739,3640.9893,3216.61218,3317.10719,2795.45595,74.2999655,130.313492,59.6932214,62.8679504,0.00438043754,-0.121090843,0.203584139,0.0821343156,100.29544,100.296818,98.3706174,98.3719793,0.627780882,-0.626973806,0.624877757,-0.628028028,0.246436179,0.248364948,0.247897539,0.250267169,-72.1534296,-48.4062235,-47.2682234,-41.9981169,-104.424626,-8.39425406,32.4418874,10.4793144,0,0,0,0,28.7702914,31.6483886,34.9938397,38.3132971,-36.2785895,-40.6145926,-10.6703715,-16.3284186,4457.99793,3909.40475,3264.51017,2811.93284,-218.868405,-245.425829,-178.768672,-272.197359,0,0,0,0,28.7702914,31.6483886,34.9938397,38.3132971,28.7702914,31.6483886,34.9938397,38.3132971,-0.0119341629,0.00631498955,-0.00118502091,-0.00231081085,0.934631896,1.0362596,1.18122614,1.3124712,16.5499513,14.6209644,15.07776,12.706618,263,263,263,263,-2.77555756e-17,2.77555756e-17,-0,5.55111512e-17,0.7,0.7,0.7,0.7,100.296592,2.69301688,0.0434403614,-0.142072028,0.000434575008,-0.0457982236,0.0606242105,-0.0157278301,-0.00524368122,-0.027508399,-0.0287562364,1.35259504,0.162388156,-0.105398481,0.0434402279,100.296592
0.3785,0,0,0,0,0,0,0,0,26.6607415,27.0319781,27.1830747,27.0939385,5.89589019,2.6451538,8.43957368,8.43785464,3639.42351,3218.7926,3312.11799,2794.3834,74.28576,130.297694,59.6880928,62.8601526,0.00428617835,-0.12107477,0.20361552,0.0809393747,100.295814,100.297191,98.3709913,98.372352,0.62778719,-0.626972643,0.624884233,-0.628023668,0.24644329,0.248355098,0.247920184,0.250272104,-72.7273189,-48.0069989,-47.170839,-42.0236949,-105.005041,-9.16416925,31.4746798,9.48791984,0,0,0,0,28.7521199,31.6281803,34.9884773,38.3051437,-36.4073855,-40.2195314,-10.7776519,-16.283118,4457.1456,3908.93082,3261.56516,2810.10849,-219.656991,-243.006072,-180.542555,-271.44897,0,0,0,0,28.7521199,31.6281803,34.9884773,38.3051437,28.7521199,31.6281803,34.9884773,38.3051437,-0.0108098068,0.00688951568,0.000347544998,-0.000652139482,0.950229838,1.05214957,1.20550248,1.33695705,16.5428341,14.6308754,15.0550818,12.7017427,263,263,263,263,-0,-2.77555756e-17,-0,-0,0.7,0.7,0.7,0.7,100.296965,2.69273902,0.044122536,-0.141990559,0.000442006516,-0.0457804135,0.0605707066,-0.0157355511,-0.00549184673,-0.0279168201,-0.0291756899,1.37533022,0.163171234,-0.108829373,0.0441224005,100.296965
0.379,0,0,0,0,0,0,0,0,26.6891739,27.0444245,27.2234048,27.1342942,6.00121721,2.56203787,8.43671877,8.44570223,3637.86145,3220.97376,3307.12746,2793.34742,74.2715041,130.28205,59.6829133,62.8523768,0.00418457785,-0.12105162,0.203625385,0.0797430726,100.296188,100.297563,98.3713651,98.3727247,0.627793555,-0.6269714,0.624890823,-0.628019198,0.246450383,0.248345244,0.247942834,0.250276873,-73.2340256,-47.574418,-46.9828986,-41.9418674,-105.596332,-9.94523407,30.4912958,8.48011,0,0,0,0,28.733884,31.6081693,34.9830617,38.2970135,-36.5359698,-39.825433,-10.8835026,-16.2360727,4456.29025,3908.46151,3258.59777,2808.29419,-220.444314,-240.592091,-182.292585,-270.671785,0,0,0,0,28.733884,31.6081693,34.9830617,38.2970135,28.733884,31.6081693,34.9830617,38.2970135,-0.00966754545,0.00744692327,0.00187942354,0.00100758885,0.965543972,1.06774899,1.22940445,1.36107565,16.5357339,14.6407898,15.0323975,12.6970337,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.297338,2.69246121,0.0448160217,-0.141908735,0.00044954653,-0.0457626804,0.0605154975,-0.0157208905,-0.00574410653,-0.0283222635,-0.0295921381,1.39782069,0.163800384,-0.112224106,0.0448158842,100.297338
